datetime,open,high,low,close,volume,symbol
2022-09-19,101.75,103.33,101.55,103.07,23036800,GOOGL
2022-09-20,102.08,102.37,100.52,101.14,26517100,GOOGL
2022-09-21,101.67,102.88,99.27,99.28,31487300,GOOGL
2022-09-22,98.82,101.24,98.79,100.14,34298600,GOOGL
2022-09-23,99.63,99.66,97.47,98.74,31625400,GOOGL
2022-09-26,98.1,99.88,97.8,98.17,27072700,GOOGL
2022-09-27,99.43,100.0,96.87,97.5,30072800,GOOGL
2022-09-28,97.65,100.7,97.11,100.05,32466300,GOOGL
2022-09-29,98.64,98.64,95.96,97.42,31047200,GOOGL
2022-09-30,97.05,98.9,95.56,95.65,32941500,GOOGL
2022-10-03,96.76,99.29,96.52,98.64,27982000,GOOGL
2022-10-04,100.44,101.84,100.38,101.64,28850800,GOOGL
2022-10-05,99.83,101.93,98.8,101.43,22176900,GOOGL
2022-10-06,100.68,102.93,100.59,101.42,22324000,GOOGL
2022-10-07,99.85,100.53,98.3,98.68,27502800,GOOGL
2022-10-10,99.0,99.1,97.01,97.86,18225100,GOOGL
2022-10-11,97.43,99.25,96.31,97.18,26507100,GOOGL
2022-10-12,97.3,98.75,96.74,97.56,21876400,GOOGL
2022-10-13,95.15,99.78,94.38,99.06,34574500,GOOGL
2022-10-14,99.99,100.69,96.37,96.56,25410700,GOOGL
2022-10-17,98.86,100.93,98.83,99.97,28419200,GOOGL
2022-10-18,103.13,103.47,99.97,100.77,24060700,GOOGL
2022-10-19,100.01,101.02,98.92,99.63,23811100,GOOGL
2022-10-20,100.0,102.32,99.39,99.97,25323200,GOOGL
2022-10-21,97.85,101.31,97.72,101.13,32458700,GOOGL
2022-10-24,101.8,102.75,99.98,102.52,27176400,GOOGL
2022-10-25,102.9,104.82,102.72,104.48,40611400,GOOGL
2022-10-26,96.43,98.31,94.69,94.93,88114100,GOOGL
2022-10-27,94.52,95.43,91.8,92.22,60710900,GOOGL
2022-10-28,92.27,96.55,92.13,96.29,43697300,GOOGL
2022-10-31,95.42,96.03,93.98,94.51,31675000,GOOGL
2022-11-01,95.45,96.03,90.37,90.47,47161400,GOOGL
2022-11-02,90.94,91.18,86.88,86.97,57038300,GOOGL
2022-11-03,86.32,86.52,83.34,83.43,61288000,GOOGL
2022-11-04,85.4,86.64,83.71,86.58,51124900,GOOGL
2022-11-07,87.28,88.9,86.85,88.49,34078900,GOOGL
2022-11-08,88.9,90.32,87.59,88.9,30429000,GOOGL
2022-11-09,88.45,89.44,87.28,87.32,31769100,GOOGL
2022-11-10,92.25,94.39,91.61,93.94,51620100,GOOGL
2022-11-11,94.69,96.93,93.92,96.41,33090500,GOOGL
2022-11-14,95.09,96.79,94.51,95.7,30179500,GOOGL
2022-11-15,98.26,100.14,96.71,98.44,41640800,GOOGL
2022-11-16,97.9,99.64,97.64,98.85,29105200,GOOGL
2022-11-17,96.97,99.28,96.79,98.36,26052600,GOOGL
2022-11-18,98.77,98.9,96.37,97.43,28342300,GOOGL
2022-11-21,97.29,98.4,95.36,95.6,21647400,GOOGL
2022-11-22,95.95,97.22,94.05,97.05,23438500,GOOGL
2022-11-23,97.09,98.76,97.09,98.46,18868100,GOOGL
2022-11-25,98.24,98.64,97.4,97.46,9701400,GOOGL
2022-11-28,97.04,97.58,95.61,96.05,26237500,GOOGL
2022-11-29,95.73,96.12,94.11,95.19,20061700,GOOGL
2022-11-30,94.82,101.04,94.42,100.99,43647500,GOOGL
2022-12-01,101.02,102.25,100.25,100.99,28687100,GOOGL
2022-12-02,99.05,100.77,98.9,100.44,21480700,GOOGL
2022-12-05,99.4,101.38,99.0,99.48,24405100,GOOGL
2022-12-06,99.3,99.78,96.42,96.98,24910700,GOOGL
2022-12-07,96.41,96.88,94.72,94.94,31045400,GOOGL
2022-12-08,95.38,95.58,93.45,93.71,32213300,GOOGL
2022-12-09,93.77,94.26,92.75,92.83,28225400,GOOGL
2022-12-12,92.71,93.56,91.61,93.31,29420000,GOOGL
2022-12-13,97.76,99.53,95.03,95.63,40593700,GOOGL
2022-12-14,95.2,96.87,93.6,95.07,28733600,GOOGL
2022-12-15,93.13,93.64,90.01,90.86,40107000,GOOGL
2022-12-16,90.76,91.33,89.52,90.26,58011800,GOOGL
2022-12-19,90.26,90.56,88.21,88.44,29493000,GOOGL
2022-12-20,88.11,89.18,87.44,89.02,23453800,GOOGL
2022-12-21,89.08,90.22,88.32,89.58,24745600,GOOGL
2022-12-22,88.16,88.54,86.32,87.76,27658300,GOOGL
2022-12-23,87.11,89.55,87.07,89.23,23003000,GOOGL
2022-12-27,88.8,88.94,87.01,87.39,20097300,GOOGL
2022-12-28,86.98,88.04,85.94,86.02,19523200,GOOGL
2022-12-29,86.62,88.85,86.61,88.45,23333500,GOOGL
2022-12-30,86.98,88.3,86.57,88.23,23986300,GOOGL
2023-01-03,89.59,91.05,88.52,89.12,28131200,GOOGL
2023-01-04,90.35,90.65,87.27,88.08,34854800,GOOGL
2023-01-05,87.47,87.57,85.9,86.2,27194400,GOOGL
2023-01-06,86.79,87.69,84.86,87.34,41381500,GOOGL
2023-01-09,88.36,90.05,87.86,88.02,29003900,GOOGL
2023-01-10,85.98,88.67,85.83,88.42,30467800,GOOGL
2023-01-11,89.18,91.6,89.01,91.52,26862000,GOOGL
2023-01-12,91.48,91.87,89.75,91.13,30258100,GOOGL
2023-01-13,90.85,92.19,90.13,92.12,26329200,GOOGL
2023-01-17,92.06,92.25,90.05,91.29,32602400,GOOGL
2023-01-18,92.14,92.8,90.64,91.12,29116700,GOOGL
2023-01-19,90.72,93.61,90.63,93.05,37000400,GOOGL
2023-01-20,95.1,98.3,95.02,98.02,63191100,GOOGL
2023-01-23,97.95,100.04,97.5,99.79,40005100,GOOGL
2023-01-24,98.1,99.61,97.2,97.7,33078500,GOOGL
2023-01-25,95.57,96.16,93.76,95.22,42330000,GOOGL
2023-01-26,96.5,97.57,95.38,97.52,30114000,GOOGL
2023-01-27,97.31,100.32,97.31,99.37,33879800,GOOGL
2023-01-30,97.48,98.29,96.4,96.94,27226200,GOOGL
2023-01-31,96.87,98.88,96.82,98.84,29870700,GOOGL
2023-02-01,98.71,101.19,97.58,100.43,35531100,GOOGL
2023-02-02,105.8,107.85,105.61,107.74,69883800,GOOGL
2023-02-03,102.93,107.81,102.58,104.78,65309300,GOOGL
2023-02-06,102.4,104.36,101.88,102.9,31999600,GOOGL
2023-02-07,103.22,108.18,103.12,107.64,49010200,GOOGL
2023-02-08,102.05,103.14,98.04,99.37,94743500,GOOGL
2023-02-09,100.0,100.03,93.63,95.01,119455000,GOOGL
2023-02-10,95.45,96.75,94.25,94.57,54980700,GOOGL
2023-02-13,94.74,95.2,93.84,94.61,50076100,GOOGL
2023-02-14,94.43,94.85,92.26,94.68,54726100,GOOGL
2023-02-15,94.49,97.12,94.15,96.94,50169000,GOOGL
2023-02-16,95.37,97.68,94.74,95.51,42462600,GOOGL
2023-02-17,94.85,95.56,93.21,94.35,34284100,GOOGL
2023-02-21,93.0,93.1,91.72,91.79,33629300,GOOGL
2023-02-22,91.7,92.11,90.61,91.65,30884000,GOOGL
2023-02-23,91.92,91.94,89.76,90.89,41206400,GOOGL
2023-02-24,89.44,89.89,88.58,89.13,36585100,GOOGL
2023-02-27,89.87,90.16,89.34,89.87,27502300,GOOGL
2023-02-28,89.33,91.23,89.32,90.06,30142000,GOOGL
2023-03-01,89.98,91.03,89.67,90.36,31111200,GOOGL
2023-03-02,89.66,92.28,89.59,92.0,32204400,GOOGL
2023-03-03,92.48,93.73,92.45,93.65,35160100,GOOGL
2023-03-06,94.02,95.97,94.0,95.13,32639300,GOOGL
2023-03-07,94.98,95.67,93.53,93.86,27835500,GOOGL
2023-03-08,94.12,95.96,94.0,94.25,34103300,GOOGL
2023-03-09,94.05,95.53,91.9,92.32,28813500,GOOGL
2023-03-10,92.17,92.79,90.4,90.63,35941000,GOOGL
2023-03-13,90.09,92.57,89.42,91.11,37335600,GOOGL
2023-03-14,92.56,94.36,92.44,93.97,36050200,GOOGL
2023-03-15,93.22,96.93,92.64,96.11,50622100,GOOGL
2023-03-16,96.2,101.19,95.5,100.32,65492000,GOOGL
2023-03-17,100.26,102.84,100.1,101.62,61028500,GOOGL
2023-03-20,100.12,101.75,99.87,101.22,32960400,GOOGL
2023-03-21,101.25,105.1,101.22,104.92,42110300,GOOGL
2023-03-22,104.27,106.59,103.33,103.37,43427400,GOOGL
2023-03-23,105.06,106.3,104.46,105.6,40797800,GOOGL
2023-03-24,104.99,105.49,103.84,105.44,30393300,GOOGL
2023-03-27,104.62,104.76,101.93,102.46,31120900,GOOGL
2023-03-28,102.44,102.45,99.74,101.03,32057900,GOOGL
2023-03-29,102.28,102.49,100.65,101.39,28779600,GOOGL
2023-03-30,100.91,101.16,99.78,100.89,33086200,GOOGL
2023-03-31,101.3,103.89,101.04,103.73,36863400,GOOGL
2023-04-03,102.39,104.53,101.93,104.36,25035400,GOOGL
2023-04-04,104.33,105.58,104.04,104.72,24420100,GOOGL
2023-04-05,105.78,106.1,103.66,104.47,28290500,GOOGL
2023-04-06,105.26,109.17,104.33,108.42,48711500,GOOGL
2023-04-10,106.98,107.59,105.12,106.44,27067400,GOOGL
2023-04-11,106.55,106.73,104.68,105.35,26311800,GOOGL
2023-04-12,106.58,106.75,104.34,104.64,24370300,GOOGL
2023-04-13,105.84,107.49,105.84,107.43,24843600,GOOGL
2023-04-14,106.89,108.94,106.84,108.87,26578000,GOOGL
2023-04-17,104.66,106.16,104.52,105.97,37571200,GOOGL
2023-04-18,106.49,106.54,104.07,104.5,26596400,GOOGL
2023-04-19,103.58,104.98,103.07,104.18,20905700,GOOGL
2023-04-20,103.91,106.25,103.87,105.29,27820800,GOOGL
2023-04-21,105.47,106.0,104.78,105.41,25800100,GOOGL
2023-04-24,105.49,106.63,104.7,105.97,23542800,GOOGL
2023-04-25,105.83,106.69,103.84,103.85,46664100,GOOGL
2023-04-26,104.92,106.35,102.63,103.71,53347600,GOOGL
2023-04-27,104.45,108.37,103.54,107.59,50089200,GOOGL
2023-04-28,107.04,107.35,105.09,107.34,36139800,GOOGL
2023-05-01,106.84,107.99,106.82,107.2,26681700,GOOGL
2023-05-02,107.14,107.2,103.71,105.32,30997200,GOOGL
2023-05-03,105.53,107.49,104.96,105.41,21795400,GOOGL
2023-05-04,105.49,105.6,103.97,104.69,23419500,GOOGL
2023-05-05,104.82,105.88,104.11,105.57,26625100,GOOGL
2023-05-08,105.18,107.96,105.16,107.77,26511400,GOOGL
2023-05-09,108.39,110.15,107.19,107.35,36360100,GOOGL
2023-05-10,107.97,112.94,107.93,111.75,63153400,GOOGL
2023-05-11,115.4,117.92,114.41,116.57,78900000,GOOGL
2023-05-12,116.68,118.03,116.11,117.51,41073800,GOOGL
2023-05-15,116.11,118.48,116.01,116.51,36266800,GOOGL
2023-05-16,116.49,120.75,116.43,119.51,45035600,GOOGL
2023-05-17,119.61,121.67,118.89,120.84,33323600,GOOGL
2023-05-18,120.95,123.31,120.83,122.83,35234200,GOOGL
2023-05-19,123.55,125.97,122.15,122.76,41330300,GOOGL
2023-05-22,122.94,126.43,122.74,125.05,35253000,GOOGL
2023-05-23,124.16,124.63,122.21,122.56,34046300,GOOGL
2023-05-24,121.12,121.91,119.86,120.9,34182600,GOOGL
2023-05-25,124.52,125.32,121.96,123.48,42317000,GOOGL
2023-05-26,123.17,125.26,122.45,124.61,35635900,GOOGL
2023-05-30,125.64,125.66,122.0,123.67,35076700,GOOGL
2023-05-31,122.75,124.06,122.5,122.87,37325800,GOOGL
2023-06-01,122.82,124.42,122.62,123.72,30772700,GOOGL
2023-06-02,123.99,126.15,123.76,124.67,26963100,GOOGL
2023-06-05,124.01,127.43,123.84,126.01,32305500,GOOGL
2023-06-06,126.01,128.28999,125.36,127.31,26638300,GOOGL
2023-06-07,126.97,129.03999,122.12,122.5,52539000,GOOGL
2023-06-08,122.23,123.23,121.24,122.14,29389200,GOOGL
2023-06-09,122.25,123.76,121.91,122.23,23762500,GOOGL
2023-06-12,122.79,124.05,121.66,123.64,28306400,GOOGL
2023-06-13,124.98,125.16,123.18,123.83,22278300,GOOGL
2023-06-14,123.1,124.05,121.45,123.67,30592300,GOOGL
2023-06-15,123.14,125.46,122.4,125.09,35246300,GOOGL
2023-06-16,125.93,126.11,123.28,123.53,45514000,GOOGL
2023-06-20,122.93,124.57,122.14,123.1,26097500,GOOGL
2023-06-21,122.4,122.66,120.1,120.55,30306300,GOOGL
2023-06-22,120.0,123.24,118.83,123.15,26952200,GOOGL
2023-06-23,121.38,122.79,121.06,122.34,34885300,GOOGL
2023-06-26,120.76,122.0,118.27,118.34,33969900,GOOGL
2023-06-27,117.08,119.08,116.1,118.33,39535900,GOOGL
2023-06-28,117.09,120.39,116.85,120.18,27091400,GOOGL
2023-06-29,119.24,120.06,118.3,119.1,24090900,GOOGL
2023-06-30,120.17,121.08,119.69,119.7,29519700,GOOGL
2023-07-03,119.24,120.19,118.82,119.9,14467900,GOOGL
2023-07-05,119.24,122.61,119.23,121.75,27584800,GOOGL
2023-07-06,119.8,120.3,118.4,120.11,24745200,GOOGL
2023-07-07,120.1,121.05,119.4,119.48,21692600,GOOGL
2023-07-10,118.3,118.31,116.14,116.45,35315200,GOOGL
2023-07-11,116.29,117.71,115.35,117.14,23078800,GOOGL
2023-07-12,118.8,120.33,118.41,118.93,30404400,GOOGL
2023-07-13,120.93,124.83,120.45,124.54,44297900,GOOGL
2023-07-14,124.8,126.78,123.49,125.42,33266800,GOOGL
2023-07-17,125.94,127.1,124.2,124.65,25716200,GOOGL
2023-07-18,124.6,124.68,122.96,123.76,26226400,GOOGL
2023-07-19,124.6,125.18,121.8,122.03,37224000,GOOGL
2023-07-20,121.42,124.09,118.22,119.2,37906800,GOOGL
2023-07-21,120.62,120.99,118.73,120.02,72937900,GOOGL
2023-07-24,121.66,123.0,120.98,121.53,29686100,GOOGL
2023-07-25,121.36,123.15,121.02,122.21,52509600,GOOGL
2023-07-26,130.07001,130.98,128.32001,129.27,61682100,GOOGL
2023-07-27,131.67,133.24001,128.78999,129.39999,44952100,GOOGL
2023-07-28,130.78,133.74001,130.57001,132.58,36591200,GOOGL
2023-07-31,132.73,133.53,131.78,132.72,28055500,GOOGL
2023-08-01,130.78,132.63,130.67999,131.55,23166800,GOOGL
2023-08-02,129.45,130.09,127.56,128.38,26273300,GOOGL
2023-08-03,127.97,129.39,127.42,128.45,20089500,GOOGL
2023-08-04,129.28,131.50999,127.91,128.11,26130000,GOOGL
2023-08-07,129.16,131.61,129.02,131.53,22746300,GOOGL
2023-08-08,130.62,131.50999,129.53999,131.39999,23535200,GOOGL
2023-08-09,131.66,132.03999,129.0,129.66,24912900,GOOGL
2023-08-10,131.32001,132.05,129.45,129.69,20857800,GOOGL
2023-08-11,128.66,129.92999,128.17,129.56,19569200,GOOGL
2023-08-14,129.39,131.37,128.96001,131.33,24695600,GOOGL
2023-08-15,131.10001,131.42,129.28,129.78,19770700,GOOGL
2023-08-16,128.7,130.28,127.87,128.7,25216100,GOOGL
2023-08-17,129.8,131.99001,129.28999,129.92,33446300,GOOGL
2023-08-18,128.50999,129.25,126.38,127.46,30491300,GOOGL
2023-08-21,127.18,128.73,126.56,128.37,25248700,GOOGL
2023-08-22,128.50999,130.28,128.32001,129.08,22067500,GOOGL
2023-08-23,130.17999,133.41,129.87,132.37,27819700,GOOGL
2023-08-24,133.95,134.25,129.57001,129.78,28500700,GOOGL
2023-08-25,129.53999,130.75999,127.25,129.88,26762900,GOOGL
2023-08-28,131.31,132.53999,130.14,131.00999,20543300,GOOGL
2023-08-29,132.24001,136.57001,132.24001,134.57001,43075600,GOOGL
2023-08-30,134.78,136.28,134.07001,135.88,28315800,GOOGL
2023-08-31,136.00999,138.0,135.78999,136.17,30053800,GOOGL
2023-09-01,137.46001,137.46001,134.85001,135.66,21524600,GOOGL
2023-09-05,135.44,136.42,134.58,135.77,19403100,GOOGL
2023-09-06,136.02,136.53,133.67,134.46001,18684500,GOOGL
2023-09-07,133.59,135.58,132.95,135.25999,18844300,GOOGL
2023-09-08,134.91,136.66,134.85001,136.38,23558300,GOOGL
2023-09-11,136.53999,137.48,135.78999,136.92,20763400,GOOGL
2023-09-12,136.25999,136.87,135.19,135.34,18405500,GOOGL
2023-09-13,135.09,136.89999,134.14999,136.71001,20749500,GOOGL
2023-09-14,137.60001,138.7,136.24001,138.10001,24751000,GOOGL
2023-09-15,137.98,138.52,136.48,137.39999,38908400,GOOGL
2023-09-18,136.61,139.16,136.61,138.21001,21861300,GOOGL
2023-09-19,137.42,138.41,136.62,138.03999,20353700,GOOGL
2023-09-20,138.08,138.08,133.62,133.74001,29927500,GOOGL
2023-09-21,131.44,132.23,130.07001,130.44,31488700,GOOGL
2023-09-22,130.75999,132.03,129.60001,130.25,26397300,GOOGL
2023-09-25,129.83,131.17,128.96001,131.11,20094600,GOOGL
2023-09-26,129.77,130.36,127.22,128.57001,25718700,GOOGL
2023-09-27,128.57001,130.89999,128.57001,130.53999,22746500,GOOGL
2023-09-28,129.84,133.3,129.78999,132.31,22513100,GOOGL
2023-09-29,133.28,134.05,130.36,130.86,30848100,GOOGL
2023-10-02,131.21001,134.42,131.17,134.17,22288000,GOOGL
2023-10-03,133.94,134.25999,131.84,132.42999,22989400,GOOGL
2023-10-04,132.78999,135.57001,132.53,135.24001,26752300,GOOGL
2023-10-05,135.07001,135.49001,133.45,135.07001,19832600,GOOGL
2023-10-06,134.00999,138.16,134.00999,137.58,27583200,GOOGL
2023-10-09,136.94,138.94,135.61,138.42,19278100,GOOGL
2023-10-10,138.5,139.72,137.33,138.06,27786600,GOOGL
2023-10-11,138.58,141.11,138.58,140.55,25884300,GOOGL
2023-10-12,141.05,141.22,138.25999,138.97,24765500,GOOGL
2023-10-13,139.38,140.0,136.62,137.36,23420500,GOOGL
2023-10-16,138.17,139.63,137.99001,139.10001,28501900,GOOGL
2023-10-17,138.63,139.89999,137.17999,139.72,23515800,GOOGL
2023-10-18,139.45,140.72,137.38,137.96001,23375000,GOOGL
2023-10-19,138.5,139.66,137.38,137.75,26066000,GOOGL
2023-10-20,137.33,137.87,135.08,135.60001,26315200,GOOGL
2023-10-23,135.03999,137.66,133.95,136.5,26317900,GOOGL
2023-10-24,137.83,139.36,137.42,138.81,44814300,GOOGL
2023-10-25,128.16,128.31,125.07,125.61,84366200,GOOGL
2023-10-26,123.27,124.33,121.27,122.28,57061100,GOOGL
2023-10-27,122.88,123.31,120.21,122.17,44566500,GOOGL
2023-10-30,123.21,125.4,122.75,124.46,28940100,GOOGL
2023-10-31,125.06,125.37,122.69,124.08,26292300,GOOGL
2023-11-01,124.07,126.49,123.72,126.45,30082400,GOOGL
2023-11-02,128.42,128.98,126.93,127.49,27124600,GOOGL
2023-11-03,128.02,129.53,127.86,129.10001,26380100,GOOGL
2023-11-06,129.05,130.34,128.67,130.25,19052700,GOOGL
2023-11-07,130.71001,131.91,129.88,130.97,29757300,GOOGL
2023-11-08,130.97,132.21001,130.78,131.84,26425800,GOOGL
2023-11-09,131.96001,132.55,130.07001,130.24001,23747800,GOOGL
2023-11-10,130.10001,132.8,129.41,132.59,26913300,GOOGL
2023-11-13,131.78,132.59,131.25,132.09,18324800,GOOGL
2023-11-14,134.19,135.7,133.32001,133.62,32395200,GOOGL
2023-11-15,134.87,135.03,133.57001,134.62,23861500,GOOGL
2023-11-16,135.19,137.22,134.32001,136.92999,28013200,GOOGL
2023-11-17,136.0,136.06,133.64999,135.31,37240600,GOOGL
2023-11-20,133.69,136.66,133.62,136.25,27815500,GOOGL
2023-11-21,136.28999,137.17999,135.96001,136.97,22635300,GOOGL
2023-11-22,137.47,139.42,137.47,138.49001,17813900,GOOGL
2023-11-24,138.03,138.13,135.99001,136.69,12514300,GOOGL
2023-11-27,136.03,138.42,136.0,136.41,23436500,GOOGL
2023-11-28,136.08,137.25,135.42,137.2,18730000,GOOGL
2023-11-29,137.57001,138.28999,134.84,134.99001,23967200,GOOGL
2023-11-30,135.05,135.55,131.28,132.53,38988300,GOOGL
2023-12-01,131.86,132.11,130.67,131.86,31431200,GOOGL
2023-12-04,129.88,130.03,127.9,129.27,36669900,GOOGL
2023-12-05,128.95,132.14,128.25,130.99001,27384800,GOOGL
2023-12-06,131.44,131.84,129.88,130.02,23576200,GOOGL
2023-12-07,135.03999,138.56,134.7,136.92999,56767100,GOOGL
2023-12-08,134.2,136.39999,134.03,134.99001,32233900,GOOGL
2023-12-11,132.38,133.34,131.36,133.28999,31138000,GOOGL
2023-12-12,131.81,133.0,131.25999,132.52,29032800,GOOGL
2023-12-13,133.38,133.5,131.57001,132.57001,30104800,GOOGL
2023-12-14,133.38,133.72,129.69,131.94,38722400,GOOGL
2023-12-15,131.62,133.50999,131.17999,132.60001,50815200,GOOGL
2023-12-18,132.63,137.14999,132.42999,135.8,32258000,GOOGL
2023-12-19,136.84,137.47,136.08,136.64999,25476800,GOOGL
2023-12-20,138.97,141.7,138.07001,138.34,49107200,GOOGL
2023-12-21,139.49001,140.69,139.17999,140.42,27488300,GOOGL
2023-12-22,140.77,141.99001,140.71001,141.49001,26514600,GOOGL
2023-12-26,141.59,142.67999,141.19,141.52,16780300,GOOGL
2023-12-27,141.59,142.08,139.89,140.37,19628600,GOOGL
2023-12-28,140.78,141.14,139.75,140.23,16045700,GOOGL
2023-12-29,139.63,140.36,138.78,139.69,18727200,GOOGL
2024-01-02,138.55,139.45,136.48,138.17,23711200,GOOGL
2024-01-03,137.25,139.63,137.08,138.92,24212100,GOOGL
2024-01-04,138.42,139.16,136.35001,136.39,27137700,GOOGL
2024-01-05,136.75,137.16,135.14999,135.73,22506000,GOOGL
2024-01-08,136.28999,139.00999,136.25999,138.84,21404000,GOOGL
2024-01-09,138.5,141.49001,138.14999,140.95,24759600,GOOGL
2024-01-10,141.0,143.0,140.91,142.28,21320200,GOOGL
2024-01-11,143.49001,145.22,140.64,142.08,24008700,GOOGL
2024-01-12,142.67,143.2,141.82001,142.64999,18768600,GOOGL
2024-01-16,142.0,144.35001,141.45,142.49001,22670500,GOOGL
2024-01-17,141.35001,141.84,138.89999,141.47,20968600,GOOGL
2024-01-18,142.05,144.21001,141.99001,143.48,25746400,GOOGL
2024-01-19,144.74001,146.45,144.38,146.38,33300700,GOOGL
2024-01-22,147.10001,148.39,145.84,145.99001,32200400,GOOGL
2024-01-23,145.89,147.17999,145.5,147.03999,21636100,GOOGL
2024-01-24,148.53999,149.85001,148.10001,148.7,25233500,GOOGL
2024-01-25,150.07001,153.05,149.53999,151.87,29149100,GOOGL
2024-01-26,151.10001,152.53999,151.00999,152.19,26115500,GOOGL
2024-01-29,152.06,153.78,151.42999,153.50999,27784300,GOOGL
2024-01-30,152.8,153.62,151.19,151.46001,36331800,GOOGL
2024-01-31,143.62,144.0,139.87,140.10001,71910000,GOOGL
2024-02-01,142.12,143.06,140.78999,141.16,40466500,GOOGL
2024-02-02,139.25999,142.62,136.5,142.38,62470600,GOOGL
2024-02-05,142.82001,145.47,142.78,143.67999,38505400,GOOGL
2024-02-06,144.64999,145.36,143.19,144.10001,29128200,GOOGL
2024-02-07,144.75999,145.62,143.92999,145.53999,25208900,GOOGL
2024-02-08,145.83,146.33,145.10001,145.91,22563800,GOOGL
2024-02-09,146.67999,149.44,146.17999,149.0,26829500,GOOGL
2024-02-12,148.42,149.34,147.37,147.53,21564100,GOOGL
2024-02-13,144.92,146.67,143.69,145.14,27837700,GOOGL
2024-02-14,146.08,146.52,144.09,145.94,22704200,GOOGL
2024-02-15,143.14,143.52,140.46001,142.77,37590700,GOOGL
2024-02-16,142.99001,143.19,140.14,140.52,31451100,GOOGL
2024-02-20,139.66,142.08,139.49001,141.12,25144700,GOOGL
2024-02-21,141.45,142.69,140.67999,142.55,23315700,GOOGL
2024-02-22,144.92999,145.0,142.8,144.09,27191900,GOOGL
2024-02-23,143.67,144.67999,143.42999,143.96001,19493800,GOOGL
2024-02-26,142.14,142.44,137.39,137.57001,53641800,GOOGL
2024-02-27,138.02,139.25,137.09,138.88,33099200,GOOGL
2024-02-28,137.89999,138.00999,135.41,136.38,37328600,GOOGL
2024-02-29,137.28,138.86,136.39999,138.46001,42133000,GOOGL
2024-03-01,138.42999,138.87,136.92,137.14,31119500,GOOGL
2024-03-04,135.66,135.66,131.91,133.35001,55999400,GOOGL
2024-03-05,131.88,133.24001,130.67,132.67,40194800,GOOGL
2024-03-06,133.12,133.58,130.85001,131.39999,35318600,GOOGL
2024-03-07,132.78999,134.94,131.61,134.38,37738200,GOOGL
2024-03-08,134.21001,138.09,134.0,135.41,39343100,GOOGL
2024-03-11,136.13,139.10001,136.13,137.67,32437800,GOOGL
2024-03-12,137.03,139.38,137.03,138.5,27563400,GOOGL
2024-03-13,139.0,141.09,138.99001,139.78999,23347200,GOOGL
2024-03-14,141.19,143.59,140.46001,143.10001,42753400,GOOGL
2024-03-15,142.5,143.17999,140.03,141.17999,49460600,GOOGL
2024-03-18,148.61,152.14999,147.17,147.67999,69273700,GOOGL
2024-03-19,148.16,148.78999,146.08,147.03,24070400,GOOGL
2024-03-20,148.0,148.86,146.74001,148.74001,21311500,GOOGL
2024-03-21,149.47,150.37,146.89999,147.60001,24755600,GOOGL
2024-03-22,149.12,151.58,148.98,150.77,29175700,GOOGL
2024-03-25,149.94,150.38,147.82001,150.07001,19229300,GOOGL
2024-03-26,150.22,152.25999,149.98,150.67,22149100,GOOGL
2024-03-27,151.17999,151.64,148.89999,150.87,22879200,GOOGL
2024-03-28,150.85001,151.42999,150.17,150.92999,24485400,GOOGL
2024-04-01,150.69,155.74001,150.61,155.49001,31730800,GOOGL
2024-04-02,153.5,154.7,152.14999,154.56,24586000,GOOGL
2024-04-03,153.60001,155.08,152.73,154.92,24705000,GOOGL
2024-04-04,153.5,154.77,150.45,150.53,34724700,GOOGL
2024-04-05,150.03,153.42,149.60001,152.5,23449300,GOOGL
2024-04-08,152.78,155.27,152.61,154.85001,20702000,GOOGL
2024-04-09,156.09,158.56,155.19,156.60001,31113000,GOOGL
2024-04-10,156.21001,156.61,154.67999,156.14,22838600,GOOGL
2024-04-11,156.91,159.67999,156.46001,159.41,27166400,GOOGL
2024-04-12,157.96001,160.22,157.14,157.73,25329200,GOOGL
2024-04-15,158.86,159.24001,154.59,154.86,27136500,GOOGL
2024-04-16,154.19,155.64999,153.42999,154.39999,20779500,GOOGL
2024-04-17,155.62,157.08,154.58,155.47,21763100,GOOGL
2024-04-18,155.34,156.94,154.62,156.00999,19883000,GOOGL
2024-04-19,156.2,156.36,152.3,154.09,32239100,GOOGL
2024-04-22,154.31,157.64,154.06,156.28,26446200,GOOGL
2024-04-23,156.96001,158.97,156.28,158.25999,21151600,GOOGL
2024-04-24,157.49001,159.57001,157.17,159.13,22779100,GOOGL
2024-04-25,151.33,156.49001,150.87,156.0,57109700,GOOGL
2024-04-26,174.37,174.71001,169.64999,171.95,64665300,GOOGL
2024-04-29,169.06,169.55,165.21001,166.14999,45610000,GOOGL
2024-04-30,165.61,168.10001,162.60001,162.78,33562900,GOOGL
2024-05-01,164.3,167.12,163.09,163.86,33493200,GOOGL
2024-05-02,164.78999,166.73,163.89,166.62,24294500,GOOGL
2024-05-03,167.56,167.96001,163.05,167.24001,34662400,GOOGL
2024-05-06,167.46001,168.14,166.03,168.10001,21871300,GOOGL
2024-05-07,168.5,171.75999,168.39,171.25,28039700,GOOGL
2024-05-08,169.0,170.14999,168.74001,169.38,19569100,GOOGL
2024-05-09,169.39,170.69,168.17999,169.96001,15346700,GOOGL
2024-05-10,168.03,169.85001,166.19,168.64999,29799900,GOOGL
2024-05-13,164.25999,169.28,164.0,169.14,31327600,GOOGL
